LAMMPS (15 Sep 2022)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:98)
  using 1 OpenMP thread(s) per MPI task
# 2d WCA system, random initial configuration

#variable density equal 1.5
variable initial_temperature equal 3.0
variable final_temperature equal 0.1
variable dt equal 0.005
variable tau equal 100*${dt}
variable tau equal 100*0.005
variable thermo_time equal 50000*${dt}
variable thermo_time equal 50000*0.005
variable equil_steps equal 50000
variable run_steps equal 100000

units           lj
atom_style      atomic
dimension       3

lattice         fcc ${density}
lattice         fcc 1.5
Lattice spacing in x,y,z = 1.3867225 1.3867225 1.3867225
region          box block 0 8 0 8 0 8
# number of atom types
create_box      1 box
Created orthogonal box = (0 0 0) to (11.09378 11.09378 11.09378)
  1 by 2 by 2 MPI processor grid
create_atoms    1 box
Created 2048 atoms
  using lattice units in orthogonal box = (0 0 0) to (11.09378 11.09378 11.09378)
  create_atoms CPU = 0.024 seconds
mass 1 1.0

velocity all create ${initial_temperature} 12345
velocity all create 3 12345

pair_style      lj/cut 1.0
#type_1 type_2 epsilon sigma cutoff
pair_coeff      1 1 10.0 0.89089871814 1.0
pair_modify shift yes

timestep ${dt}
timestep 0.005
thermo ${thermo_time}
thermo 250

fix 1 all nvt temp ${initial_temperature} ${initial_temperature} ${tau}
fix 1 all nvt temp 3 ${initial_temperature} ${tau}
fix 1 all nvt temp 3 3 ${tau}
fix 1 all nvt temp 3 3 0.5
run ${equil_steps}
run 50000
Generated 0 of 0 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 1.3
  ghost atom cutoff = 1.3
  binsize = 0.65, bins = 18 18 18
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 3.098 | 3.098 | 3.098 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press     
     90500   1.8230208      3.8497153      0              6.5829113      89.340349    
     90750   1.7893342      3.8179168      0              6.5006076      88.730238    
     91000   1.7984167      3.7659031      0              6.4622109      88.149124    
     91250   1.8577903      3.778966       0              6.5642908      88.176714    
     91500   1.8219518      3.6876245      0              6.4192177      86.980604    
     91750   1.7949695      3.8404517      0              6.5315912      89.138953    
     92000   1.7410469      3.7550086      0              6.3653038      87.956506    
     92250   1.7790749      3.818656       0              6.4859653      88.582647    
     92500   1.8127344      3.6706137      0              6.3883877      86.805837    
     92750   1.769305       3.7098131      0              6.3624748      87.567553    
     93000   1.6807345      3.7710729      0              6.2909437      88.074152    
     93250   1.7783436      3.6944607      0              6.3606736      87.15696     
     93500   1.727398       3.7000472      0              6.289879       87.205528    
     93750   1.6940391      3.7452865      0              6.2851044      87.634672    
     94000   1.7030636      3.7795895      0              6.3329376      87.984294    
     94250   1.6754724      3.6689737      0              6.1809552      86.880804    
     94500   1.7778017      3.68721        0              6.3526105      87.058344    
     94750   1.6899086      3.6382536      0              6.1718788      86.531903    
     95000   1.6975806      3.6428476      0              6.1879752      86.467841    
     95250   1.65351        3.5927979      0              6.0718518      85.690172    
     95500   1.7046769      3.6437755      0              6.1995423      86.445507    
     95750   1.6897497      3.5642924      0              6.0976794      85.477945    
     96000   1.6810354      3.5610743      0              6.0813962      85.571373    
     96250   1.6643203      3.6017561      0              6.0970176      85.598767    
     96500   1.6415726      3.5119414      0              5.973098       84.721293    
     96750   1.7225236      3.5399289      0              6.1224527      85.267823    
     97000   1.6472572      3.5358588      0              6.0055381      85.192733    
     97250   1.6445829      3.4847613      0              5.9504311      84.272334    
     97500   1.6127729      3.4316916      0              5.8496697      83.870854    
     97750   1.6515474      3.5110261      0              5.9871375      84.956195    
     98000   1.5970064      3.467301       0              5.8616409      84.205406    
     98250   1.6030205      3.489693       0              5.8930496      84.395995    
     98500   1.5855502      3.449071       0              5.8262351      83.868131    
     98750   1.614325       3.4248848      0              5.8451899      83.622804    
     99000   1.5880648      3.4796304      0              5.8605645      84.119886    
     99250   1.5524032      3.4549222      0              5.78239        84.142949    
     99500   1.5899778      3.4108296      0              5.7946317      83.459723    
     99750   1.5416738      3.4128313      0              5.7242128      83.382974    
    100000   1.4945712      3.5013489      0              5.7421111      84.492879    
    100250   1.525272       3.4620325      0              5.7488235      83.679625    
    100500   1.560482       3.3386368      0              5.6782169      82.199093    
    100750   1.5970732      3.3686077      0              5.7630478      82.60975     
    101000   1.5061227      3.3393935      0              5.5974745      82.383589    
    101250   1.5495862      3.4130624      0              5.7363067      83.173556    
    101500   1.4870701      3.3508227      0              5.5803386      82.579344    
    101750   1.5217556      3.3146064      0              5.5961253      82.00885     
    102000   1.4943067      3.3281286      0              5.5684942      82.318377    
    102250   1.4863246      3.2779317      0              5.50633        81.758788    
    102500   1.4933156      3.3823657      0              5.6212453      82.770957    
    102750   1.4804026      3.2559822      0              5.4755018      81.406245    
    103000   1.4631009      3.2670215      0              5.4606012      81.524886    
    103250   1.4984021      3.2672347      0              5.5137404      81.446388    
    103500   1.4405629      3.2559646      0              5.4157538      81.160523    
    103750   1.4421732      3.2138575      0              5.3760611      80.777921    
    104000   1.4456052      3.2008432      0              5.3681922      80.655426    
    104250   1.4689198      3.2263494      0              5.4286532      80.879965    
    104500   1.4007124      3.2148933      0              5.3149359      80.635277    
    104750   1.4493751      3.2497817      0              5.4227827      81.396802    
    105000   1.4070425      3.1547489      0              5.2642821      79.99578     
    105250   1.4457324      3.1371646      0              5.3047043      79.740089    
    105500   1.3940932      3.1855658      0              5.2756846      80.054358    
    105750   1.4080816      3.1017908      0              5.2128818      79.336626    
    106000   1.3977341      3.2010366      0              5.2966141      80.536148    
    106250   1.3420312      3.1396372      0              5.151701       79.825676    
    106500   1.3759437      3.1714959      0              5.2344036      80.083479    
    106750   1.3625084      3.1052173      0              5.147982       79.107298    
    107000   1.3390012      3.0883204      0              5.0958415      78.994431    
    107250   1.3252734      3.1246975      0              5.111637       79.455692    
    107500   1.3467258      3.0497301      0              5.0688323      78.500458    
    107750   1.3218261      3.0498484      0              5.0316195      78.50575     
    108000   1.3397598      3.1113099      0              5.1199683      79.326692    
    108250   1.3295022      2.9931234      0              4.9864029      77.658       
    108500   1.288296       3.0663863      0              4.9978867      78.569496    
    108750   1.3433641      2.978974       0              4.9930362      77.502438    
    109000   1.263128       3.0335565      0              4.9273233      78.149993    
    109250   1.322732       3.0531716      0              5.0363008      78.48171     
    109500   1.2370058      3.0383097      0              4.8929123      78.229099    
    109750   1.2678581      2.948098       0              4.8489565      77.160484    
    110000   1.2717407      2.9371619      0              4.8438414      76.956403    
    110250   1.2875698      2.9585453      0              4.888957       77.341358    
    110500   1.247218       2.906033       0              4.7759465      76.60933     
    110750   1.2792269      2.9864159      0              4.9043194      77.42089     
    111000   1.2613296      2.8648071      0              4.7558777      75.966751    
    111250   1.2163041      2.9000055      0              4.7235708      76.386941    
    111500   1.2508253      2.9251817      0              4.8005035      76.776119    
    111750   1.1917019      2.8821593      0              4.6688394      76.171686    
    112000   1.2219505      2.9085448      0              4.7405756      76.430341    
    112250   1.1893623      2.8747988      0              4.6579711      75.982052    
    112500   1.2047876      2.8088403      0              4.6151392      75.31027     
    112750   1.1786877      2.8933418      0              4.66051        76.180045    
    113000   1.1802043      2.773924       0              4.543366       74.770061    
    113250   1.2063457      2.828635       0              4.6372699      75.390466    
    113500   1.1871689      2.8343255      0              4.6142094      75.308913    
    113750   1.1734892      2.728555       0              4.4879293      74.236581    
    114000   1.1706564      2.7830516      0              4.5381788      74.875447    
    114250   1.1446988      2.7688767      0              4.4850865      74.741307    
    114500   1.1249557      2.759553       0              4.4461626      74.362426    
    114750   1.0976594      2.7245987      0              4.3702838      73.923813    
    115000   1.147335       2.7436119      0              4.463774       74.234905    
    115250   1.1028506      2.7359971      0              4.3894652      74.016266    
    115500   1.0819389      2.7409825      0              4.3630985      74.230003    
    115750   1.060879       2.6720147      0              4.2625562      73.224883    
    116000   1.1009824      2.7155575      0              4.3662247      73.878308    
    116250   1.0734336      2.6638988      0              4.2732629      73.222269    
    116500   1.0908242      2.6711138      0              4.3065511      73.637045    
    116750   1.1151031      2.6278746      0              4.2997125      72.866192    
    117000   1.0440127      2.6417501      0              4.2070044      72.779188    
    117250   1.0350443      2.6518192      0              4.2036275      72.822104    
    117500   1.0463181      2.6548402      0              4.2235509      73.048849    
    117750   1.0474236      2.5768315      0              4.1471997      71.976133    
    118000   1.069052       2.6340391      0              4.2368341      72.749474    
    118250   1.0304693      2.578862       0              4.1238112      71.954952    
    118500   1.0220711      2.5351782      0              4.0675363      71.226912    
    118750   1.0178245      2.543034       0              4.0690253      71.551451    
    119000   1.0110181      2.5744171      0              4.0902037      71.805002    
    119250   0.96341453     2.5700511      0              4.0144672      71.650591    
    119500   1.0120906      2.5783461      0              4.0957407      71.955559    
    119750   0.96440406     2.5354372      0              3.981337       71.350147    
    120000   0.96725698     2.4880467      0              3.9382237      70.846896    
    120250   0.96665494     2.4938466      0              3.943121       70.962978    
    120500   0.95711861     2.4926767      0              3.9276536      70.830288    
    120750   0.94770418     2.4590427      0              3.8799049      70.212218    
    121000   0.98895606     2.5007747      0              3.9834844      71.005608    
    121250   0.96202612     2.424314       0              3.8666486      69.725229    
    121500   0.92008943     2.4204787      0              3.7999389      69.612557    
    121750   0.94058018     2.470352       0              3.8805334      70.301621    
    122000   0.90511034     2.4273726      0              3.7843751      69.765897    
    122250   0.87951864     2.4175044      0              3.7361382      69.57668     
    122500   0.90563128     2.3357549      0              3.6935386      68.50332     
    122750   0.89908129     2.404281       0              3.7522444      69.480718    
    123000   0.86223067     2.3965565      0              3.689271       69.359966    
    123250   0.8770249      2.3443647      0              3.6592598      68.88596     
    123500   0.86193184     2.3313127      0              3.6235792      68.521902    
    123750   0.87895067     2.3428918      0              3.6606741      68.653323    
    124000   0.85059783     2.3224218      0              3.5976955      68.333737    
    124250   0.84938896     2.2884049      0              3.5618663      67.872568    
    124500   0.84906914     2.2656396      0              3.5386214      67.635429    
    124750   0.85664627     2.2763409      0              3.5606829      67.652251    
    125000   0.81710404     2.2880901      0              3.5131477      67.677149    
    125250   0.81476551     2.2468119      0              3.4683634      67.280566    
    125500   0.81988629     2.2402534      0              3.4694824      67.103044    
    125750   0.80003573     2.2711163      0              3.4705839      67.534844    
    126000   0.78301485     2.2410409      0              3.4149897      67.181447    
    126250   0.77937958     2.1742137      0              3.3427122      66.243545    
    126500   0.79796889     2.2104086      0              3.4067775      66.757556    
    126750   0.78643864     2.1821271      0              3.361209       66.391691    
    127000   0.77694747     2.1689739      0              3.333826       66.293557    
    127250   0.74389642     2.1986316      0              3.3139314      66.520003    
    127500   0.74787889     2.1709995      0              3.29227        66.145374    
    127750   0.74324032     2.1094437      0              3.2237598      65.307486    
    128000   0.73510259     2.1261651      0              3.2282806      65.509753    
    128250   0.74299761     2.1265196      0              3.2404718      65.572945    
    128500   0.73799109     2.0878299      0              3.194276       65.043371    
    128750   0.70116472     2.0996562      0              3.1508898      65.176566    
    129000   0.7068156      2.099218       0              3.1589237      65.192638    
    129250   0.71294033     2.0988243      0              3.1677127      65.071921    
    129500   0.70472791     2.0423471      0              3.0989228      64.42375     
    129750   0.66970663     2.0455617      0              3.0496311      64.364215    
    130000   0.6691813      2.0587357      0              3.0620175      64.699831    
    130250   0.69187827     2.0174029      0              3.0547135      64.005988    
    130500   0.67442904     2.0066652      0              3.0178148      63.896529    
    130750   0.64896376     2.0090541      0              2.9820244      63.825223    
    131000   0.64941776     1.9783961      0              2.9520471      63.524686    
    131250   0.65652288     1.9808161      0              2.9651196      63.434603    
    131500   0.64591646     1.9458301      0              2.9142317      62.995626    
    131750   0.63426327     1.9675666      0              2.918497       63.314773    
    132000   0.61986858     1.9342131      0              2.863562       62.920383    
    132250   0.62877659     1.9801875      0              2.9228919      63.463108    
    132500   0.60263525     1.9428634      0              2.8463749      62.944415    
    132750   0.58930431     1.9098531      0              2.7933779      62.482958    
    133000   0.60001759     1.8903712      0              2.7899581      62.177028    
    133250   0.5855108      1.879507       0              2.7573443      62.067027    
    133500   0.58550064     1.8590346      0              2.7368568      61.816267    
    133750   0.60592109     1.8512442      0              2.759682       61.756872    
    134000   0.55180863     1.8689674      0              2.6962762      61.908344    
    134250   0.56082097     1.817102       0              2.6579227      61.255206    
    134500   0.54778388     1.8014404      0              2.622715       61.028755    
    134750   0.53960631     1.8486856      0              2.6576999      61.541106    
    135000   0.53694981     1.8070145      0              2.612046       61.036304    
    135250   0.52322106     1.7926465      0              2.5770949      60.885162    
    135500   0.50436875     1.7674649      0              2.5236486      60.545515    
    135750   0.52635341     1.7694902      0              2.5586348      60.500897    
    136000   0.50463965     1.7556688      0              2.5122587      60.30368     
    136250   0.4998018      1.7361638      0              2.4855004      60.011286    
    136500   0.4966489      1.7120828      0              2.4566924      59.758237    
    136750   0.4931297      1.7420586      0              2.481392       60.116441    
    137000   0.48792104     1.6907227      0              2.4222469      59.44499     
    137250   0.47068311     1.6830329      0              2.3887128      59.401806    
    137500   0.4496571      1.6794604      0              2.3536167      59.260939    
    137750   0.45413024     1.6955039      0              2.3763666      59.503303    
    138000   0.44565399     1.6650561      0              2.3332107      59.052739    
    138250   0.44224387     1.6464912      0              2.3095331      58.789276    
    138500   0.42048626     1.6230511      0              2.2534725      58.562115    
    138750   0.42773255     1.644856       0              2.2861415      58.761545    
    139000   0.41932502     1.610694       0              2.2393744      58.29057     
    139250   0.39889439     1.6098524      0              2.2079018      58.323353    
    139500   0.40036549     1.5924203      0              2.1926753      57.969161    
    139750   0.40253        1.5983207      0              2.2018209      58.136427    
    140000   0.39386035     1.5578003      0              2.1483023      57.671005    
    140250   0.39101687     1.5325668      0              2.1188057      57.288128    
    140500   0.36850375     1.5290044      0              2.0814901      57.134517    
    140750   0.37117622     1.5361375      0              2.09263        57.237448    
    141000   0.36070613     1.5237082      0              2.0645032      57.144565    
    141250   0.35163341     1.5122216      0              2.0394142      56.954458    
    141500   0.35191828     1.4910158      0              2.0186355      56.655198    
    141750   0.33921295     1.4844331      0              1.9930041      56.578535    
    142000   0.33246184     1.474607       0              1.9730562      56.476826    
    142250   0.31920459     1.4710108      0              1.9495839      56.428967    
    142500   0.31796176     1.4475647      0              1.9242744      56.103364    
    142750   0.31745925     1.4283535      0              1.9043098      55.889616    
    143000   0.31058805     1.4155458      0              1.8812004      55.74959     
    143250   0.29846589     1.4092383      0              1.8567185      55.646718    
    143500   0.28886641     1.4032833      0              1.8363714      55.548005    
    143750   0.29150763     1.3762744      0              1.8133223      55.185145    
    144000   0.28157504     1.367433       0              1.7895893      55.142099    
    144250   0.26963335     1.3630008      0              1.7672533      55.028168    
    144500   0.25940336     1.3564471      0              1.7453622      55.001473    
    144750   0.251915       1.344761       0              1.7224489      54.763699    
    145000   0.25074778     1.3233751      0              1.6993131      54.537366    
    145250   0.23730908     1.3215065      0              1.6772963      54.466314    
    145500   0.23241671     1.3057437      0              1.6541985      54.315565    
    145750   0.22466092     1.2948238      0              1.6316506      54.196706    
    146000   0.22424649     1.2726756      0              1.6088811      53.946616    
    146250   0.21461826     1.2644072      0              1.5861774      53.830851    
    146500   0.20641937     1.2540799      0              1.5635578      53.708711    
    146750   0.1974525      1.2450119      0              1.5410461      53.606221    
    147000   0.18981106     1.2338993      0              1.5184768      53.463207    
    147250   0.1793163      1.2273298      0              1.4961729      53.37887     
    147500   0.17466484     1.2119907      0              1.47386        53.236957    
    147750   0.16934226     1.1973427      0              1.4512321      53.083466    
    148000   0.16004374     1.1888305      0              1.4287789      52.962561    
    148250   0.15658046     1.1715622      0              1.4063182      52.789929    
    148500   0.14580301     1.1656543      0              1.384252       52.724385    
    148750   0.1386561      1.1540496      0              1.3619322      52.611581    
    149000   0.13326032     1.1397956      0              1.3395885      52.461251    
    149250   0.12171359     1.1350198      0              1.317501       52.406765    
    149500   0.11813838     1.1180641      0              1.2951852      52.23589     
    149750   0.10611446     1.1141971      0              1.2732911      52.202919    
    150000   0.10264772     1.0972224      0              1.2511188      52.049583    
Loop time of 12.2116 on 4 procs for 100000 steps with 2048 atoms

Performance: 3537633.595 tau/day, 8188.967 timesteps/s, 16.771 Matom-step/s
97.8% CPU use with 4 MPI tasks x 1 OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 3.8812     | 4.0038     | 4.2999     |   8.6 | 32.79
Neigh   | 1.8611     | 2.0857     | 2.2687     |  10.2 | 17.08
Comm    | 3.8832     | 4.3701     | 4.7056     |  14.4 | 35.79
Output  | 0.20592    | 0.20702    | 0.20985    |   0.4 |  1.70
Modify  | 1.0255     | 1.0733     | 1.0987     |   2.8 |  8.79
Other   |            | 0.4717     |            |       |  3.86

Nlocal:            512 ave         517 max         508 min
Histogram: 1 1 0 0 0 0 1 0 0 1
Nghost:            637 ave         641 max         632 min
Histogram: 1 0 0 1 0 0 0 0 1 1
Neighs:        3072.25 ave        3133 max        3017 min
Histogram: 1 1 0 0 0 0 0 0 1 1

Total # of neighbors = 12289
Ave neighs/atom = 6.0004883
Neighbor list builds = 11349
Dangerous builds = 0
Total wall time: 0:00:20
